Input; Oracle; Reward; EpisodeLength; Sensitivity; Coverage; Generation; TestExecTime; CoverageTime; RunTime; CrashTime
[-0.4734462, 0.       ]; False; -102.0; 102; None; None; 4; 0.07178974151611328; None; 1768443559.126753; None
[-0.5039039, 0.       ]; True; -200.0; 200; None; None; 1; 0.12564635276794434; None; 1768443559.2005413; 252.79174828529358
[-0.53974074, 0.        ]; True; -200.0; 200; None; None; 1; 0.13721108436584473; None; 1768443559.330848; 252.92205500602722
[-0.5524236, 0.       ]; False; -194.0; 194; 2307.2406845858172; None; 2; 0.11744451522827148; None; 1768443559.4712126; None
[-0.51102376, 0.        ]; True; -200.0; 200; None; None; 1; 0.13706326484680176; None; 1768443559.5935595; 253.1847665309906
[-0.43680337, 0.        ]; False; -88.0; 88; None; None; 2; 0.06976604461669922; None; 1768443559.7356365; None
[-0.42166182, 0.        ]; False; -85.0; 85; None; None; 1; 0.05234050750732422; None; 1768443559.8093715; None
[-0.46235502, 0.        ]; False; -95.0; 95; None; None; 3; 0.07260727882385254; None; 1768443559.8668597; None
[-0.47657615, 0.        ]; False; -105.0; 105; None; None; 2; 0.06888103485107422; None; 1768443559.9434721; None
[-0.42682362, 0.        ]; False; -86.0; 86; None; None; 1; 0.0667879581451416; None; 1768443560.0164943; None
[-0.5121971, 0.       ]; True; -200.0; 200; None; None; 1; 0.14027929306030273; None; 1768443560.0872822; 253.67848920822144
[-0.5218321, 0.       ]; True; -200.0; 200; None; None; 1; 0.16161417961120605; None; 1768443560.2315447; 253.8227517604828
[-0.4907039, 0.       ]; False; -159.0; 159; 54.49220259489911; None; 1; 0.1090085506439209; None; 1768443560.398171; None
[-0.5120184, 0.       ]; True; -200.0; 200; None; None; 2; 0.1462421417236328; None; 1768443560.5122886; 254.10349559783936
[-0.589216, 0.      ]; False; -108.0; 108; None; None; 2; 0.08377242088317871; None; 1768443560.6636653; None
[-0.46145302, 0.        ]; False; -95.0; 95; 551.1161625701122; None; 1; 0.06054210662841797; None; 1768443560.7514765; None
[-0.51310754, 0.        ]; True; -200.0; 200; None; None; 1; 0.1427319049835205; None; 1768443560.817026; 254.4082329273224
[-0.5900838, 0.       ]; False; -107.0; 107; None; None; 2; 0.06950497627258301; None; 1768443560.9637728; None
[-0.5840315, 0.       ]; False; -109.0; 109; None; None; 1; 0.08229207992553711; None; 1768443561.0393014; None
[-0.44565713, 0.        ]; False; -90.0; 90; None; None; 3; 0.05993223190307617; None; 1768443561.125573; None
[-0.5633669, 0.       ]; False; -159.0; 159; None; None; 2; 0.14145994186401367; None; 1768443561.186524; None
[-0.4133241, 0.       ]; False; -84.0; 84; None; None; 1; 0.06119418144226074; None; 1768443561.3371112; None
[-0.4677524, 0.       ]; False; -98.0; 98; None; None; 2; 0.08191704750061035; None; 1768443561.4029052; None
[-0.53213084, 0.        ]; True; -200.0; 200; None; None; 2; 0.1323692798614502; None; 1768443561.4874086; 255.0786156654358
[-0.54540265, 0.        ]; True; -200.0; 200; None; None; 1; 0.14332318305969238; None; 1768443561.625332; 255.216539144516
[-0.5285858, 0.       ]; True; -200.0; 200; None; None; 1; 0.14723753929138184; None; 1768443561.7735605; 255.36476755142212
[-0.4278877, 0.       ]; False; -86.0; 86; None; None; 2; 0.06661248207092285; None; 1768443561.9249396; None
[-0.5682297, 0.       ]; False; -143.0; 143; 2385.828171526823; None; 1; 0.09023404121398926; None; 1768443561.995542; None
[-0.45912194, 0.        ]; False; -94.0; 94; None; None; 2; 0.07318925857543945; None; 1768443562.0902517; None
[-0.47326815, 0.        ]; False; -102.0; 102; None; None; 1; 0.06735920906066895; None; 1768443562.1663058; None
[-0.56071544, 0.        ]; False; -199.0; 199; 535.03211363187; None; 1; 0.14017248153686523; None; 1768443562.2377827; None
[-0.5419403, 0.       ]; True; -200.0; 200; None; None; 1; 0.1312265396118164; None; 1768443562.3820918; 255.97329878807068
[-0.5758208, 0.       ]; False; -135.0; 135; 2462.891368173811; None; 1; 0.09803175926208496; None; 1768443562.5186243; None
[-0.560211, 0.      ]; False; -198.0; 198; 4516.413101616078; None; 2; 0.13508319854736328; None; 1768443562.6206386; None
[-0.5834298, 0.       ]; False; -109.0; 109; None; None; 1; 0.08166098594665527; None; 1768443562.7619736; None
[-0.5162343, 0.       ]; True; -200.0; 200; None; None; 3; 0.12442231178283691; None; 1768443562.847649; 256.43885612487793
[-0.47750035, 0.        ]; False; -106.0; 106; None; None; 2; 0.07798385620117188; None; 1768443562.9769955; None
[-0.49059597, 0.        ]; False; -159.0; 159; None; None; 1; 0.09876894950866699; None; 1768443563.0578246; None
[-0.46711934, 0.        ]; False; -97.0; 97; 383.10815524392086; None; 1; 0.07286286354064941; None; 1768443563.1607318; None
[-0.45297205, 0.        ]; False; -92.0; 92; 197.77855769133612; None; 1; 0.06681537628173828; None; 1768443563.236607; None
[-0.53457564, 0.        ]; True; -200.0; 200; None; None; 1; 0.14186787605285645; None; 1768443563.3101118; 256.90131878852844
[-0.5941173, 0.       ]; False; -107.0; 107; None; None; 1; 0.06560254096984863; None; 1768443563.4566183; None
[-0.442566, 0.      ]; False; -89.0; 89; None; None; 2; 0.06763863563537598; None; 1768443563.526262; None
[-0.4632028, 0.       ]; False; -95.0; 95; 318.2611483394274; None; 1; 0.061425209045410156; None; 1768443563.597979; None
[-0.5546939, 0.       ]; False; -195.0; 195; None; None; 1; 0.1383519172668457; None; 1768443563.6637402; None
[-0.487797, 0.      ]; False; -161.0; 161; 543.6432711193173; None; 1; 0.09973001480102539; None; 1768443563.8071644; None
[-0.5244563, 0.       ]; True; -200.0; 200; None; None; 2; 0.14437508583068848; None; 1768443563.9128869; 257.50409388542175
[-0.5491917, 0.       ]; False; -195.0; 195; 1994.133632180395; None; 2; 0.129288911819458; None; 1768443564.0612764; None
[-0.51536286, 0.        ]; True; -200.0; 200; None; None; 2; 0.14343643188476562; None; 1768443564.1956189; 257.78682589530945
[-0.56798375, 0.        ]; False; -143.0; 143; None; None; 2; 0.105804443359375; None; 1768443564.3446097; None
[-0.45200294, 0.        ]; False; -92.0; 92; None; None; 1; 0.07158708572387695; None; 1768443564.4554691; None
[-0.4947956, 0.       ]; False; -158.0; 158; 258.33765699831275; None; 1; 0.11398983001708984; None; 1768443564.530087; None
[-0.49211663, 0.        ]; False; -158.0; 158; 3801.2349705804154; None; 1; 0.11286306381225586; None; 1768443564.6480908; None
[-0.40170574, 0.        ]; False; -83.0; 83; None; None; 2; 0.06656622886657715; None; 1768443564.765186; None
[-0.55452144, 0.        ]; False; -195.0; 195; None; None; 1; 0.1258082389831543; None; 1768443564.8358061; None
[-0.5455316, 0.       ]; True; -200.0; 200; None; None; 2; 0.13846707344055176; None; 1768443564.9660544; 258.55726146698
[-0.53515327, 0.        ]; True; -200.0; 200; None; None; 1; 0.1425004005432129; None; 1768443565.1095061; 258.7007131576538
[-0.5408238, 0.       ]; True; -200.0; 200; None; None; 2; 0.14197993278503418; None; 1768443565.2551193; 258.84632635116577
[-0.54016775, 0.        ]; True; -200.0; 200; None; None; 2; 0.14259815216064453; None; 1768443565.4030492; 258.99425625801086
[-0.55187654, 0.        ]; False; -194.0; 194; 518.0255809035841; None; 3; 0.1332263946533203; None; 1768443565.5537484; None
[-0.45759538, 0.        ]; False; -93.0; 93; None; None; 1; 0.07147693634033203; None; 1768443565.6914115; None
[-0.5656098, 0.       ]; False; -147.0; 147; 2172.993891531808; None; 1; 0.08787417411804199; None; 1768443565.7657347; None
[-0.5523637, 0.       ]; False; -194.0; 194; None; None; 1; 0.13419890403747559; None; 1768443565.8576663; None
[-0.42125288, 0.        ]; False; -85.0; 85; None; None; 3; 0.0652012825012207; None; 1768443565.9943714; None
[-0.58274865, 0.        ]; False; -110.0; 110; None; None; 1; 0.06892800331115723; None; 1768443566.062672; None
[-0.5440563, 0.       ]; True; -200.0; 200; None; None; 2; 0.1472301483154297; None; 1768443566.1353803; 259.7265872955322
[-0.5478956, 0.       ]; True; -200.0; 200; None; None; 1; 0.12393045425415039; None; 1768443566.2858086; 259.8770155906677
[-0.4890157, 0.       ]; False; -160.0; 160; 281.4581492901215; None; 2; 0.11348366737365723; None; 1768443566.4139614; None
[-0.49737054, 0.        ]; False; -158.0; 158; None; None; 1; 0.1120147705078125; None; 1768443566.5314434; None
[-0.5017168, 0.       ]; True; -200.0; 200; None; None; 1; 0.13550853729248047; None; 1768443566.6489942; 260.2402012348175
[-0.59456354, 0.        ]; False; -107.0; 107; None; None; 2; 0.0795598030090332; None; 1768443566.7886488; None
[-0.44681832, 0.        ]; False; -90.0; 90; None; None; 1; 0.05469059944152832; None; 1768443566.8727083; None
[-0.566223, 0.      ]; False; -146.0; 146; 1011.8948130277442; None; 2; 0.10181045532226562; None; 1768443566.9311273; None
[-0.4755394, 0.       ]; False; -104.0; 104; None; None; 3; 0.06362533569335938; None; 1768443567.0369396; None
[-0.59688526, 0.        ]; False; -107.0; 107; None; None; 1; 0.07677364349365234; None; 1768443567.1045837; None
[-0.5177297, 0.       ]; True; -200.0; 200; None; None; 1; 0.12481331825256348; None; 1768443567.1853716; 260.77657866477966
[-0.526988, 0.      ]; True; -200.0; 200; None; None; 2; 0.13810300827026367; None; 1768443567.316822; 260.90802907943726
[-0.5097255, 0.       ]; True; -200.0; 200; None; None; 3; 0.1421642303466797; None; 1768443567.4599361; 261.0511431694031
[-0.5215119, 0.       ]; True; -200.0; 200; None; None; 1; 0.1437079906463623; None; 1768443567.606425; 261.1976320743561
[-0.4579248, 0.       ]; False; -93.0; 93; None; None; 1; 0.07211756706237793; None; 1768443567.7552922; None
[-0.54929954, 0.        ]; False; -195.0; 195; 2148.6020669959403; None; 2; 0.12138628959655762; None; 1768443567.8315806; None
[-0.45082855, 0.        ]; False; -91.0; 91; None; None; 3; 0.0726785659790039; None; 1768443567.9579754; None
[-0.5016471, 0.       ]; True; -200.0; 200; None; None; 2; 0.13137388229370117; None; 1768443568.0327117; 261.6239187717438
[-0.5217434, 0.       ]; True; -200.0; 200; None; None; 2; 0.12498211860656738; None; 1768443568.1690283; 261.76023530960083
[-0.5246443, 0.       ]; True; -200.0; 200; None; None; 2; 0.1445026397705078; None; 1768443568.2990358; 261.8902428150177
[-0.5523624, 0.       ]; False; -194.0; 194; None; None; 2; 0.1304943561553955; None; 1768443568.4487994; None
[-0.49798405, 0.        ]; False; -158.0; 158; None; None; 1; 0.11704707145690918; None; 1768443568.5828533; None
[-0.58689886, 0.        ]; False; -108.0; 108; None; None; 1; 0.07939291000366211; None; 1768443568.705034; None
[-0.56792617, 0.        ]; False; -143.0; 143; None; None; 2; 0.09421014785766602; None; 1768443568.7874432; None
[-0.5124252, 0.       ]; True; -200.0; 200; None; None; 2; 0.1355435848236084; None; 1768443568.886906; 262.4781129360199
[-0.5769486, 0.       ]; False; -134.0; 134; 345.4405167753368; None; 1; 0.09376287460327148; None; 1768443569.026168; None
[-0.5915859, 0.       ]; False; -107.0; 107; None; None; 2; 0.06416821479797363; None; 1768443569.1249464; None
[-0.49152285, 0.        ]; False; -159.0; 159; None; None; 1; 0.11081218719482422; None; 1768443569.1929166; None
[-0.5639498, 0.       ]; False; -156.0; 156; None; None; 2; 0.10719966888427734; None; 1768443569.3080854; None
[-0.58818877, 0.        ]; False; -108.0; 108; None; None; 3; 0.07870006561279297; None; 1768443569.4198265; None
[-0.5575376, 0.       ]; False; -196.0; 196; 411.6436458835552; None; 2; 0.11888313293457031; None; 1768443569.5029812; None
[-0.50697386, 0.        ]; True; -200.0; 200; None; None; 1; 0.1343238353729248; None; 1768443569.6260314; 263.2172384262085
[-0.57563436, 0.        ]; False; -135.0; 135; 352.94692782649275; None; 1; 0.09700822830200195; None; 1768443569.7653005; None
[-0.5089568, 0.       ]; True; -200.0; 200; None; None; 1; 0.13608479499816895; None; 1768443569.8674538; 263.45866084098816
[-0.5785138, 0.       ]; False; -134.0; 134; 2187.3497993655023; None; 1; 0.1070244312286377; None; 1768443570.0075874; None
[-0.5662626, 0.       ]; False; -146.0; 146; None; None; 3; 0.09983968734741211; None; 1768443570.118634; None
[-0.46580863, 0.        ]; False; -97.0; 97; None; None; 1; 0.07975077629089355; None; 1768443570.2237604; None
[-0.5546813, 0.       ]; False; -195.0; 195; 970.6790094885444; None; 3; 0.12163925170898438; None; 1768443570.306976; None
[-0.5430866, 0.       ]; True; -200.0; 200; None; None; 1; 0.13318300247192383; None; 1768443570.4337857; 264.0249927043915
[-0.53870183, 0.        ]; True; -200.0; 200; None; None; 5; 0.1340641975402832; None; 1768443570.5701473; 264.16135430336
[-0.5541226, 0.       ]; False; -195.0; 195; 2501.852232307651; None; 1; 0.1323854923248291; None; 1768443570.7094724; None
[-0.5331685, 0.       ]; True; -200.0; 200; None; None; 1; 0.13820195198059082; None; 1768443570.8468535; 264.43806052207947
[-0.56755084, 0.        ]; False; -144.0; 144; 2377.8621201383967; None; 1; 0.10309386253356934; None; 1768443570.9901385; None
[-0.43816233, 0.        ]; False; -88.0; 88; None; None; 1; 0.06649374961853027; None; 1768443571.096159; None
